frame_id,class_id,instance_id,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7
4,0,6,422.60938,390.20312,0.9980469,374.79688,381.4375,1.0,338.67188,364.17188,1.0,370.54688,318.75,1.0,397.375,347.70312,1.0,362.57812,346.375,1.0,333.89062,336.01562,0.9980469,322.20312,334.6875,0.9995117
4,0,7,406.67188,2352.375,0.99902344,388.60938,2401.25,1.0,346.375,2456.5,1.0,304.40625,2405.5,1.0,359.65625,2373.625,1.0,341.59375,2416.125,1.0,300.6875,2450.125,0.99902344,288.73438,2456.5,0.9995117
4,0,8,691.6875,1038.0625,0.99560547,655.5625,1034.875,1.0,592.875,1017.875,1.0,618.375,969.53125,1.0,670.96875,1005.65625,0.9995117,625.8125,1001.9375,1.0,574.8125,975.375,0.9995117,560.46875,965.8125,1.0
4,0,9,2399.125,2205.75,0.99121094,2388.5,2186.625,1.0,2358.75,2115.4375,1.0,2422.5,2108.0,1.0,2422.5,2186.625,1.0,2397.0,2135.625,1.0,2388.5,2080.375,0.99902344,2390.625,2066.5625,0.9995117
4,0,10,1496.0,197.89062,0.99902344,1525.75,248.35938,1.0,1559.75,251.54688,0.9995117,1520.4375,295.10938,0.99902344,1487.5,257.65625,1.0,1524.6875,276.51562,1.0,1547.0,281.03125,0.9941406,1550.1875,286.34375,0.9975586
4,0,11,1087.4688,2437.375,0.9980469,1046.5625,2456.5,1.0,991.84375,2467.125,1.0,997.6875,2399.125,1.0,1049.75,2414.0,1.0,1008.84375,2433.125,1.0,962.625,2431.0,0.9995117,947.75,2428.875,1.0
4,0,12,1998.5625,1858.3125,0.99853516,2048.5,1874.25,0.9995117,2061.25,1930.5625,0.99902344,2008.125,1931.625,1.0,2021.9375,1895.5,1.0,2043.1875,1915.6875,1.0,2033.625,1959.25,0.99853516,2033.625,1972.0,0.9995117
4,0,13,1925.25,376.65625,0.9926758,1899.75,371.34375,1.0,1825.375,361.25,1.0,1837.0625,305.46875,1.0,1914.625,342.125,1.0,1858.3125,337.07812,1.0,1803.0625,336.54688,0.99853516,1791.375,340.26562,0.9995117
4,0,14,2134.5625,804.3125,0.9873047,2123.9375,840.4375,0.99902344,2047.4375,919.59375,1.0,2014.5,873.375,1.0,2098.4375,817.59375,0.9995117,2066.5625,868.59375,1.0,1997.5,912.15625,0.99902344,1982.625,914.8125,1.0
4,0,15,2060.1875,829.28125,0.9951172,2037.875,796.875,0.9995117,1989.0,764.46875,1.0,2034.6875,725.15625,1.0,2070.8125,784.65625,1.0,2030.4375,757.5625,1.0,1986.875,720.375,0.99902344,1976.25,708.15625,1.0
4,0,16,820.78125,1725.5,0.99853516,791.5625,1761.625,1.0,731.0,1828.5625,1.0,690.09375,1790.3125,1.0,772.4375,1731.875,1.0,738.4375,1779.6875,1.0,684.25,1839.1875,0.9995117,674.15625,1853.0,1.0
4,0,17,958.90625,2562.75,0.9995117,975.375,2503.25,1.0,1087.4688,2477.75,0.9995117,1101.8125,2528.75,1.0,997.6875,2526.625,1.0,1048.6875,2496.875,1.0,1125.1875,2501.125,0.99853516,1134.75,2503.25,0.9995117
4,0,18,2142.0,850.53125,0.99316406,2155.8125,816.53125,0.9995117,2136.6875,773.5,0.9995117,2195.125,777.75,0.99853516,2184.5,837.25,0.9995117,2172.8125,791.5625,1.0,2162.1875,745.875,0.99316406,2163.25,733.125,0.9980469
4,0,19,2329.0,2358.75,1.0,2377.875,2358.75,1.0,2433.125,2365.125,0.9995117,2414.0,2424.625,0.99853516,2363.0,2401.25,1.0,2416.125,2388.5,1.0,2397.0,2409.75,0.98876953,2386.375,2420.375,0.99658203
4,0,20,2094.1875,449.70312,0.9975586,2112.25,411.45312,1.0,2149.4375,363.10938,0.9995117,2193.0,400.82812,0.9995117,2134.5625,439.60938,1.0,2154.75,396.57812,1.0,2186.625,360.45312,0.99072266,2193.0,351.95312,0.9975586
5,0,1,952.53125,1973.0625,0.99902344,943.5,1923.125,0.9995117,944.5625,1843.4375,0.9995117,1000.34375,1840.25,0.9995117,979.09375,1929.5,0.9995117,970.0625,1875.3125,1.0,963.15625,1806.25,0.9980469,955.71875,1789.25,0.9995117
5,0,2,1148.5625,2494.75,0.9970703,1142.1875,2443.75,0.9995117,1135.8125,2363.0,1.0,1204.875,2363.0,1.0,1181.5,2452.25,1.0,1168.75,2394.875,1.0,1165.5625,2324.75,0.9980469,1162.375,2305.625,0.9995117
5,0,3,1934.8125,795.8125,0.9970703,1904.0,801.65625,1.0,1846.625,826.09375,1.0,1827.5,765.0,0.9995117,1908.25,765.53125,0.9995117,1858.3125,785.71875,1.0,1805.1875,811.75,0.99902344,1792.4375,820.25,0.9995117
5,0,4,1896.5625,1637.3125,0.99609375,1934.8125,1660.6875,1.0,1962.4375,1711.6875,1.0,1899.75,1728.6875,1.0,1901.875,1677.6875,1.0,1930.5625,1705.3125,1.0,1934.8125,1752.0625,0.9980469,1936.9375,1765.875,0.9995117
5,0,5,1904.0,2016.625,0.9975586,1940.125,2057.0,1.0,1950.75,2110.125,1.0,1895.5,2128.1875,1.0,1901.875,2065.5,1.0,1923.125,2100.5625,1.0,1943.3125,2139.875,0.99902344,1959.25,2148.375,0.9995117
